Character Name,Account Handle,Level,Class,Guild Rank,Contribution Total,Join Date,Rank Change Date,Last Active Date,Status,Public Comment,Public Comment Last Edit Date,Officer Comment,Officer Comment Author,Officer Comment Last Edit Date
DevilWizzard,@acko88,70,Control Wizard,Hero,0,5/21/2016 6:19:30 PM,5/22/2016 7:07:38 PM,5/23/2016 2:17:18 AM,"","",
Alderan Y Hastur,@hastur905,70,Guardian Fighter,Councilor,0,1/18/2016 8:43:06 PM,,5/23/2016 11:42:44 AM,"","",
GraMal,@realmsdoc,70,Great Weapon Fighter,Journeyman Explorer,0,9/4/2015 5:18:46 PM,,5/1/2016 1:58:14 AM,"","",
Shimmer,@Lady-Frost,70,Devoted Cleric,Apprentice Explorer,0,5/8/2016 4:08:20 PM,,5/23/2016 2:52:37 AM,"","",
Amy Lee,@loonatic37,70,Guardian Fighter,Apprentice Explorer,0,4/10/2016 1:10:54 PM,,5/23/2016 8:12:39 AM,"","Bowmar's Alt",4/27/2016 9:34:38 PM
Christopher Hitchens,@loonatic37,70,Control Wizard,Journeyman Explorer,0,3/18/2016 8:10:25 AM,5/18/2016 6:58:54 AM,5/23/2016 6:06:22 AM,"","Bowmar's Alt",5/17/2016 10:43:50 PM
Eliza Shieldheart,@stryker1953,70,Great Weapon Fighter,Apprentice Explorer,0,4/6/2016 8:00:22 PM,,5/11/2016 1:32:46 AM,"","",
Trayado,@ragnarokdevil,70,Great Weapon Fighter,Journeyman Explorer,0,1/7/2016 2:44:08 PM,3/27/2016 8:37:22 PM,4/28/2016 10:43:12 PM,"","",
Enna Duskwalker,@stryker1953,70,Guardian Fighter,Journeyman Explorer,0,3/26/2016 10:36:26 PM,3/27/2016 8:35:01 PM,5/22/2016 9:26:45 PM,"","",
Zan,@elrik70,70,Devoted Cleric,Hero,0,12/16/2015 9:11:01 AM,4/17/2016 7:59:22 PM,4/22/2016 10:14:17 PM,"","heya",1/22/2016 11:38:12 PM
Torn,@panicbutton7,70,Devoted Cleric,Adventurer,0,11/27/2015 2:09:00 AM,,5/23/2016 7:01:45 AM,"","",
Satyr,@chanaserpent,70,Scourge Warlock,Journeyman Explorer,0,1/11/2016 2:17:25 PM,,5/23/2016 2:00:48 AM,"","",
Vladimiro Comeguagua,@gphe,64,Scourge Warlock,Councilor,0,1/30/2016 9:08:32 PM,,5/23/2016 12:54:25 AM,"","",
GOD,@dmorrow1234,70,Trickster Rogue,Apprentice Explorer,0,5/16/2016 8:23:31 PM,,5/16/2016 10:44:41 PM,"","",
Mutton,@panicbutton8,70,Devoted Cleric,Adventurer,0,11/27/2015 2:02:01 AM,,5/23/2016 5:11:19 AM,"","",
DuShan,@Alphabravo43,70,Trickster Rogue,Apprentice Explorer,0,3/20/2016 11:17:51 PM,,5/22/2016 9:31:25 PM,"","",
RaptorJesus,@dmorrow1234,62,Devoted Cleric,Apprentice Explorer,0,4/17/2016 6:58:53 PM,,4/25/2016 9:40:15 PM,"","",
ignisbellator,@ignisbellator,70,Trickster Rogue,Apprentice Explorer,0,3/31/2016 5:55:27 PM,,4/3/2016 9:49:05 PM,"","",
sam winchester,@sadiida,70,Trickster Rogue,Master Adventurer,0,5/14/2016 6:10:06 PM,5/18/2016 6:57:49 AM,5/23/2016 11:00:57 AM,"","",
buffermail,@buffermail,70,Control Wizard,Apprentice Explorer,0,5/21/2016 6:17:52 PM,,5/23/2016 8:33:15 AM,"","",
Cey Naga,@sumhyppi,67,Trickster Rogue,Apprentice Explorer,0,5/19/2016 3:55:03 AM,,5/23/2016 1:43:23 AM,"","",
Seed,@panicbutton9,70,Devoted Cleric,Adventurer,0,11/27/2015 2:05:09 AM,,5/23/2016 5:22:04 AM,"","",
Eliza,@flyingleon,70,Trickster Rogue,Master Adventurer,0,11/6/2015 3:58:47 PM,,5/22/2016 7:04:15 PM,"","",
Morganae De'Long,@Morganae,53,Scourge Warlock,Apprentice Explorer,0,4/24/2016 5:31:22 PM,,5/9/2016 9:41:03 PM,"","",
The Oncoming Storm,@atebatsamifn,70,Control Wizard,Journeyman Explorer,0,12/20/2015 11:33:50 AM,,5/22/2016 9:45:56 PM,"","",
Madnic,@bmfblaze25,70,Guardian Fighter,Adventurer,0,1/15/2016 2:24:16 PM,,5/22/2016 11:18:22 PM,"","Arklow's Ancient GF",4/27/2016 10:10:37 AM
qurratulqaireen,@syedazli,70,Devoted Cleric,Journeyman Explorer,0,3/26/2016 12:08:43 PM,3/27/2016 8:36:47 PM,4/6/2016 2:15:04 PM,"","Avatar DC",3/26/2016 12:39:56 PM
Erik Lightfist,@mflitfau12,70,Oathbound Paladin,Journeyman Explorer,0,3/24/2016 8:24:47 PM,3/27/2016 8:35:05 PM,5/1/2016 2:49:41 PM,"","",
Hope,@panicbutton9,70,Oathbound Paladin,Master Adventurer,0,11/27/2015 1:56:36 AM,,5/23/2016 5:20:31 AM,"","",
Napoleon I Bonaparte,@dwellington,63,Oathbound Paladin,Apprentice Explorer,0,11/13/2015 3:53:51 AM,,4/7/2016 7:12:22 AM,"","",
