Character Name,Account Handle,Level,Class,Guild Rank,Contribution Total,Join Date,Rank Change Date,Last Active Date,Status,Public Comment,Public Comment Last Edit Date,Officer Comment,Officer Comment Author,Officer Comment Last Edit Date
Orimine Nookdweller,@lost1986soul,70,Trickster Rogue,Order of the Wolf,0,7/24/2015 7:39:50 PM,,6/10/2016 8:36:10 PM,"","",
Ragnar,@wardog2014,70,Guardian Fighter,Order of Ni,0,6/5/2016 8:26:46 PM,,6/10/2016 8:55:23 PM,"","",
Greybeard,@wintermurloc,70,Guardian Fighter,Order of the Dragon,0,1/10/2016 5:04:12 PM,,6/10/2016 8:33:44 PM,"","Dwarven Pirate",3/14/2016 5:19:20 PM,"joined 12-10-15 w divineass; 3-3 promoted to 3 rasp/hast",shortround@tantalic,3/4/2016 1:10:23 AM
Mezzo,@wardog2014,70,Control Wizard,Order of the Aegis-Fang,0,2/7/2016 5:12:23 PM,5/11/2016 3:29:38 PM,6/10/2016 9:22:18 PM,"","",
Zhodia,@zhodia,70,Control Wizard,Order of Sekhmet,0,9/25/2015 3:23:50 AM,,6/11/2016 8:46:26 AM,"","",10/25/2015 9:17:23 PM
Dio Ridenow Y Haster,@hastur905,70,Control Wizard,Order of Sekhmet,0,1/17/2016 11:13:20 PM,,6/11/2016 12:05:20 AM,"","",
Santra Claws,@santralafax,70,Great Weapon Fighter,Order of the Aegis-Fang,0,8/27/2015 9:22:20 AM,,6/11/2016 8:09:31 AM,"","Heraldric's new main",9/29/2015 9:58:29 PM
Nemesis,@littlescumbag,70,Scourge Warlock,Order of Ni,0,5/29/2016 11:02:18 AM,,6/10/2016 7:51:05 PM,"","",
Ariel,@arandompanda,70,Control Wizard,Order of Ni,0,1/13/2016 8:24:07 PM,,6/8/2016 3:22:20 PM,"","",,"joined greys 1-13-16",Rasp@tantalic,1/13/2016 11:29:09 PM
Zantastic,@elrik70,70,Trickster Rogue,Order of the Aegis-Fang,0,11/28/2015 4:12:26 PM,,4/22/2016 10:11:00 PM,"","",
